"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Overlap_Target;Distance_from_Center;Marked_Word_Length;Overlap_Above;Overlap_Above_Percent;Overlap_Below;Overlap_Below_Percent;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;5;2;40;2;40;1;4;1;false;446;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;4;1;25;1;25;1;10;1;false;436;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;13;2;15;2;15;1;10;1;false;483;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;7;4;57;4;57;1;8;1;false;442;
"undefined";"undefined";"undefined";"undefined";14;2;3_51-75;3;32;21;66;21;66;1;3;1;false;563;
"undefined";"undefined";"undefined";"undefined";14;5;2_26-50;0;20;9;45;9;45;1;6;1;false;461;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;9;1;false;460;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;12;1;8;1;8;1;2;1;false;495;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;20;9;45;9;45;1;2;1;false;478;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;21;10;48;10;48;1;1;1;true;477;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;25;14;56;14;56;1;1;1;true;433;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;4;1;25;1;25;1;8;1;false;467;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;32;21;66;21;66;1;9;1;false;424;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;6;3;50;3;50;1;1;1;true;485;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;7;4;57;4;57;1;9;1;false;475;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;14;7;50;7;50;1;3;1;false;547;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;11;0;0;0;0;1;2;1;false;528;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;11;8;73;8;73;1;10;1;false;538;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;3;0;0;0;0;1;3;1;false;509;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;5;2;40;2;40;1;8;1;false;473;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;20;13;65;13;65;1;3;1;false;530;
"undefined";"undefined";"undefined";"undefined";14;7;1_0-25;2;14;3;21;3;21;1;8;1;false;448;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;7;0;0;0;0;1;8;1;false;437;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;14;3;21;3;21;1;4;1;false;476;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;9;2;22;2;22;1;6;1;false;460;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;13;2;15;2;15;1;2;1;false;428;
"undefined";"undefined";"undefined";"undefined";14;8;3_51-75;3;26;15;58;15;58;1;5;1;false;460;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;6;3;50;3;50;1;5;1;false;495;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;4;1;25;1;25;1;5;1;false;509;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;13;2;15;2;15;1;10;1;false;470;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;29;18;62;18;62;1;1;1;true;488;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;5;2;40;2;40;1;8;1;false;517;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;4;1;25;1;25;1;7;1;false;479;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;16;9;56;9;56;1;8;1;false;463;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;10;3;30;3;30;1;8;1;false;496;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;21;10;48;10;48;1;7;1;false;451;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;17;6;35;6;35;1;7;1;false;423;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;10;3;30;3;30;1;10;1;false;464;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;11;8;73;8;73;1;9;1;false;548;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;5;2;40;2;40;1;9;1;false;547;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;4;1;25;1;25;1;1;1;true;521;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;12;1;8;1;8;1;7;1;false;519;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;11;4;36;4;36;1;10;1;false;496;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;9;2;22;2;22;1;2;1;false;506;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;12;1;8;1;8;1;1;1;true;556;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;15;8;53;8;53;1;5;1;false;479;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;5;2;40;2;40;1;8;1;false;516;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;9;2;22;2;22;1;5;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;3;0;0;0;0;1;1;1;true;590;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;15;8;53;8;53;1;6;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;4;1;25;1;25;1;3;1;false;543;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;3;1;false;440;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;14;7;50;7;50;1;10;1;false;391;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;17;10;59;10;59;1;9;1;false;418;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;11;8;73;8;73;1;3;1;false;413;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;8;1;13;1;13;1;1;1;true;459;
"undefined";"undefined";"undefined";"undefined";10;7;2_26-50;2;12;5;42;5;42;1;9;1;false;464;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;17;10;59;10;59;1;8;1;false;437;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;37;26;70;26;70;1;1;1;true;652;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;7;4;57;4;57;1;4;1;false;538;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;3;1;false;446;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;24;17;71;17;71;1;3;1;false;533;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;8;1;13;1;13;1;10;1;false;476;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;30;19;63;19;63;1;5;1;false;556;
"undefined";"undefined";"undefined";"undefined";14;7;1_0-25;2;13;2;15;2;15;1;9;1;false;494;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;13;6;46;6;46;1;6;1;false;496;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;28;21;75;21;75;1;5;1;false;641;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;6;3;50;3;50;1;8;1;false;466;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;12;5;42;5;42;1;9;1;false;530;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;12;1;8;1;8;1;6;1;false;473;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;11;0;0;0;0;1;7;1;false;461;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;7;0;0;0;0;1;4;1;false;429;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;20;13;65;13;65;1;5;1;false;603;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;13;2;15;2;15;1;6;1;false;476;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;14;3;21;3;21;1;6;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;15;4;27;4;27;1;5;1;false;478;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;8;5;63;5;63;1;4;1;false;479;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;7;4;57;4;57;1;6;1;false;468;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;20;9;45;9;45;1;4;1;false;492;
"undefined";"undefined";"undefined";"undefined";6;2;2_26-50;3;4;1;25;1;25;1;7;1;false;478;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;13;6;46;6;46;1;9;1;false;447;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;10;7;70;7;70;1;5;1;false;491;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;16;9;56;9;56;1;1;1;true;454;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;1;1;true;440;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;7;4;57;4;57;1;6;1;false;509;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;18;7;39;7;39;1;7;1;false;478;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;12;9;75;9;75;1;7;1;false;452;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;4;1;25;1;25;1;4;1;false;530;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;5;2;40;2;40;1;4;1;false;474;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;30;19;63;19;63;1;8;1;false;585;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;13;2;15;2;15;1;8;1;false;445;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;9;2;22;2;22;1;10;1;false;464;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;23;12;52;12;52;1;5;1;false;491;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;22;15;68;15;68;1;4;1;false;553;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;12;1;8;1;8;1;1;1;true;467;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;7;0;0;0;0;1;9;1;false;520;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;4;1;25;1;25;1;2;1;false;598;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;22;15;68;15;68;1;4;1;false;486;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;8;1;13;1;13;1;6;1;false;461;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;12;9;75;9;75;1;4;1;false;470;
"undefined";"undefined";"undefined";"undefined";10;8;2_26-50;3;12;5;42;5;42;1;7;1;false;470;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;7;0;0;0;0;1;8;1;false;482;
"undefined";"undefined";"undefined";"undefined";6;3;3_51-75;2;7;4;57;4;57;1;9;1;false;555;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;12;1;8;1;8;1;4;1;false;477;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;23;16;70;16;70;1;2;1;false;494;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;25;18;72;18;72;1;2;1;false;515;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;19;12;63;12;63;1;9;1;false;427;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;12;1;8;1;8;1;4;1;false;484;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;10;3;30;3;30;1;8;1;false;457;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;9;1;false;513;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;15;4;27;4;27;1;2;1;false;499;
"undefined";"undefined";"undefined";"undefined";6;3;3_51-75;2;9;6;67;6;67;1;4;1;false;487;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;25;14;56;14;56;1;2;1;false;518;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;24;17;71;17;71;1;3;1;false;492;
"undefined";"undefined";"undefined";"undefined";6;2;2_26-50;3;4;1;25;1;25;1;6;1;false;587;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;12;9;75;9;75;1;4;1;false;476;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;12;1;8;1;8;1;10;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;29;18;62;18;62;1;2;1;false;586;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;7;4;57;4;57;1;9;1;false;489;
"undefined";"undefined";"undefined";"undefined";14;2;3_51-75;3;24;13;54;13;54;1;8;1;false;551;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;2;1;false;454;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;3;0;0;0;0;1;1;1;true;553;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;5;2;40;2;40;1;3;1;false;546;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;27;20;74;20;74;1;6;1;false;615;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;43;32;74;32;74;1;3;1;false;680;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;8;1;13;1;13;1;6;1;false;498;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;12;5;42;5;42;1;10;1;false;600;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;5;2;40;2;40;1;8;1;false;558;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;16;9;56;9;56;1;2;1;false;511;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;4;1;25;1;25;1;9;1;false;550;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;8;1;13;1;13;1;1;1;true;476;
"undefined";"undefined";"undefined";"undefined";14;8;3_51-75;3;26;15;58;15;58;1;6;1;false;541;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;18;11;61;11;61;1;7;1;false;627;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;12;5;42;5;42;1;2;1;false;553;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;34;23;68;23;68;1;5;1;false;486;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;13;2;15;2;15;1;1;1;true;473;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;22;11;50;11;50;1;6;1;false;538;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;3;0;0;0;0;1;2;1;false;577;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;33;22;67;22;67;1;10;1;false;600;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;10;7;70;7;70;1;2;1;false;552;
"undefined";"undefined";"undefined";"undefined";6;2;2_26-50;3;5;2;40;2;40;1;2;1;false;522;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;2;1;false;526;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;41;30;73;30;73;1;9;1;false;558;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;4;1;25;1;25;1;3;1;false;517;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;10;1;false;560;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;6;3;50;3;50;1;3;1;false;547;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;3;0;0;0;0;1;4;1;false;493;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;12;1;8;1;8;1;1;1;true;604;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;23;12;52;12;52;1;7;1;false;480;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;20;9;45;9;45;1;2;1;false;565;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;9;6;67;6;67;1;7;1;false;584;
"undefined";"undefined";"undefined";"undefined";14;7;1_0-25;2;12;1;8;1;8;1;1;1;true;623;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;21;10;48;10;48;1;1;1;true;421;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;10;7;70;7;70;1;9;1;false;579;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;10;7;70;7;70;1;7;1;false;466;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;12;1;8;1;8;1;7;1;false;535;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;13;2;15;2;15;1;5;1;false;522;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;20;13;65;13;65;1;1;1;true;570;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;9;6;67;6;67;1;6;1;false;519;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;7;0;0;0;0;1;4;1;false;522;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;4;1;25;1;25;1;2;1;false;580;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;4;1;25;1;25;1;7;1;false;585;
"undefined";"undefined";"undefined";"undefined";6;3;3_51-75;2;8;5;63;5;63;1;4;1;false;551;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;24;13;54;13;54;1;5;1;false;512;
