"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Overlap_Target;Distance_from_Center;Marked_Word_Length;Overlap_Above;Overlap_Above_Percent;Overlap_Below;Overlap_Below_Percent;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;21;14;67;14;67;1;2;1;false;551;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;18;7;39;7;39;1;10;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;12;1;8;1;8;1;4;1;false;452;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;15;8;53;8;53;1;5;1;false;402;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;5;1;false;516;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;10;7;70;7;70;1;2;1;false;475;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;17;6;35;6;35;1;3;1;false;464;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;7;0;0;0;0;1;6;1;false;459;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;12;1;8;1;8;1;8;1;false;525;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;9;1;false;454;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;24;17;71;17;71;1;5;1;false;516;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;14;3;21;3;21;1;3;1;false;468;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;22;11;50;11;50;1;3;1;false;500;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;23;16;70;16;70;1;1;1;true;509;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;15;8;53;8;53;1;9;1;false;564;
"undefined";"undefined";"undefined";"undefined";10;7;3_51-75;2;24;17;71;17;71;1;1;1;true;556;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;7;1;false;785;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;17;10;59;10;59;1;3;1;false;470;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;7;4;57;4;57;1;4;1;false;497;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;11;0;0;0;0;1;7;1;false;462;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;8;1;13;1;13;1;5;1;false;448;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;7;0;0;0;0;1;9;1;false;505;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;9;2;22;2;22;1;6;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;10;1;false;494;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;18;11;61;11;61;1;6;1;false;539;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;10;7;70;7;70;1;1;1;true;459;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;7;0;0;0;0;1;6;1;false;469;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;9;2;22;2;22;1;6;1;false;485;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;14;7;50;7;50;1;4;1;false;466;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;25;18;72;18;72;1;3;1;false;455;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;20;9;45;9;45;1;7;1;false;521;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;9;2;22;2;22;1;9;1;false;540;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;3;0;0;0;0;1;9;1;false;452;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;18;7;39;7;39;1;4;1;false;470;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;16;5;31;5;31;1;5;1;false;466;
"undefined";"undefined";"undefined";"undefined";10;7;1_0-25;2;9;2;22;2;22;1;10;1;false;516;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;12;1;8;1;8;1;9;1;false;498;
"undefined";"undefined";"undefined";"undefined";14;2;3_51-75;3;38;27;71;27;71;1;4;1;false;561;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;7;1;false;554;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;2;1;false;479;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;10;3;30;3;30;1;4;1;false;488;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;3;0;0;0;0;1;9;1;false;507;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;12;5;42;5;42;1;10;1;false;486;
"undefined";"undefined";"undefined";"undefined";10;5;2_26-50;0;14;7;50;7;50;1;5;1;false;442;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;16;9;56;9;56;1;10;1;false;485;
"undefined";"undefined";"undefined";"undefined";10;4;2_26-50;1;10;3;30;3;30;1;5;1;false;449;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;10;7;70;7;70;1;10;1;false;477;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;7;4;57;4;57;1;9;1;false;440;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;5;2;40;2;40;1;6;1;false;456;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;7;4;57;4;57;1;6;1;false;503;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;9;2;22;2;22;1;4;1;false;402;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;14;3;21;3;21;1;6;1;false;480;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;4;1;25;1;25;1;6;1;false;484;
"undefined";"undefined";"undefined";"undefined";14;5;1_0-25;0;12;1;8;1;8;1;7;1;false;484;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;7;4;57;4;57;1;10;1;false;474;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;11;4;36;4;36;1;3;1;false;503;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;4;1;25;1;25;1;7;1;false;499;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;33;22;67;22;67;1;3;1;false;485;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;12;5;42;5;42;1;2;1;false;492;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;4;1;25;1;25;1;1;1;true;464;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;8;5;63;5;63;1;10;1;false;495;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;6;3;50;3;50;1;6;1;false;493;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;6;3;50;3;50;1;6;1;false;497;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;17;6;35;6;35;1;2;1;false;526;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;4;1;25;1;25;1;8;1;false;516;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;19;8;42;8;42;1;10;1;false;490;
"undefined";"undefined";"undefined";"undefined";14;3;1_0-25;2;14;3;21;3;21;1;3;1;false;582;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;24;17;71;17;71;1;8;1;false;622;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;14;3;21;3;21;1;10;1;false;502;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;25;14;56;14;56;1;6;1;false;558;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;3;0;0;0;0;1;7;1;false;487;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;35;24;69;24;69;1;8;1;false;459;
"undefined";"undefined";"undefined";"undefined";10;3;1_0-25;2;8;1;13;1;13;1;5;1;false;506;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;15;8;53;8;53;1;6;1;false;496;
"undefined";"undefined";"undefined";"undefined";10;8;2_26-50;3;13;6;46;6;46;1;2;1;false;486;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;17;10;59;10;59;1;5;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;5;2;40;2;40;1;1;1;true;454;
"undefined";"undefined";"undefined";"undefined";10;4;1_0-25;1;8;1;13;1;13;1;4;1;false;494;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;6;3;50;3;50;1;2;1;false;473;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;15;4;27;4;27;1;7;1;false;483;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;16;5;31;5;31;1;10;1;false;472;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;4;1;25;1;25;1;4;1;false;490;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;3;0;0;0;0;1;3;1;false;491;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;28;21;75;21;75;1;3;1;false;472;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;16;9;56;9;56;1;6;1;false;549;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;8;1;13;1;13;1;3;1;false;533;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;8;5;63;5;63;1;1;1;true;484;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;11;8;73;8;73;1;4;1;false;498;
"undefined";"undefined";"undefined";"undefined";14;5;3_51-75;0;29;18;62;18;62;1;6;1;false;464;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;15;8;53;8;53;1;1;1;true;493;
"undefined";"undefined";"undefined";"undefined";6;8;3_51-75;3;7;4;57;4;57;1;9;1;false;482;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;6;1;false;556;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;4;1;25;1;25;1;3;1;false;443;
"undefined";"undefined";"undefined";"undefined";6;2;3_51-75;3;11;8;73;8;73;1;6;1;false;541;
"undefined";"undefined";"undefined";"undefined";14;5;2_26-50;0;15;4;27;4;27;1;10;1;false;479;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;7;4;57;4;57;1;4;1;false;482;
"undefined";"undefined";"undefined";"undefined";14;2;1_0-25;3;12;1;8;1;8;1;9;1;false;547;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;11;0;0;0;0;1;1;1;true;485;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;22;15;68;15;68;1;3;1;false;518;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;3;0;0;0;0;1;7;1;false;529;
"undefined";"undefined";"undefined";"undefined";14;6;2_26-50;1;21;10;48;10;48;1;6;1;false;492;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;20;9;45;9;45;1;9;1;false;499;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;11;0;0;0;0;1;1;1;true;496;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;4;1;25;1;25;1;6;1;false;532;
"undefined";"undefined";"undefined";"undefined";6;3;1_0-25;2;3;0;0;0;0;1;5;1;false;609;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;8;5;63;5;63;1;10;1;false;546;
"undefined";"undefined";"undefined";"undefined";10;3;2_26-50;2;12;5;42;5;42;1;9;1;false;559;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;5;2;40;2;40;1;5;1;false;502;
"undefined";"undefined";"undefined";"undefined";14;4;1_0-25;1;13;2;15;2;15;1;4;1;false;488;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;4;1;25;1;25;1;5;1;false;488;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;14;7;50;7;50;1;9;1;false;536;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;22;15;68;15;68;1;10;1;false;516;
"undefined";"undefined";"undefined";"undefined";6;5;1_0-25;0;3;0;0;0;0;1;4;1;false;547;
"undefined";"undefined";"undefined";"undefined";10;5;1_0-25;0;9;2;22;2;22;1;8;1;false;792;
"undefined";"undefined";"undefined";"undefined";10;2;3_51-75;3;25;18;72;18;72;1;4;1;false;597;
"undefined";"undefined";"undefined";"undefined";14;6;1_0-25;1;12;1;8;1;8;1;7;1;false;558;
"undefined";"undefined";"undefined";"undefined";10;7;2_26-50;2;12;5;42;5;42;1;6;1;false;503;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;23;16;70;16;70;1;3;1;false;475;
"undefined";"undefined";"undefined";"undefined";10;4;3_51-75;1;20;13;65;13;65;1;8;1;false;473;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;3;0;0;0;0;1;8;1;false;478;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;6;3;50;3;50;1;3;1;false;565;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;12;9;75;9;75;1;2;1;false;603;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;5;2;40;2;40;1;2;1;false;626;
"undefined";"undefined";"undefined";"undefined";14;2;3_51-75;3;43;32;74;32;74;1;4;1;false;682;
"undefined";"undefined";"undefined";"undefined";10;3;3_51-75;2;17;10;59;10;59;1;9;1;false;589;
"undefined";"undefined";"undefined";"undefined";10;6;1_0-25;1;8;1;13;1;13;1;2;1;false;503;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;11;8;73;8;73;1;10;1;false;508;
"undefined";"undefined";"undefined";"undefined";10;6;3_51-75;1;22;15;68;15;68;1;2;1;false;657;
"undefined";"undefined";"undefined";"undefined";14;7;2_26-50;2;17;6;35;6;35;1;7;1;false;550;
"undefined";"undefined";"undefined";"undefined";10;8;1_0-25;3;9;2;22;2;22;1;7;1;false;483;
"undefined";"undefined";"undefined";"undefined";6;6;1_0-25;1;3;0;0;0;0;1;9;1;false;523;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;16;5;31;5;31;1;6;1;false;494;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;16;5;31;5;31;1;4;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;10;7;70;7;70;1;6;1;false;622;
"undefined";"undefined";"undefined";"undefined";6;6;2_26-50;1;5;2;40;2;40;1;7;1;false;505;
"undefined";"undefined";"undefined";"undefined";10;6;2_26-50;1;12;5;42;5;42;1;8;1;false;697;
"undefined";"undefined";"undefined";"undefined";6;4;1_0-25;1;3;0;0;0;0;1;2;1;false;598;
"undefined";"undefined";"undefined";"undefined";14;4;3_51-75;1;34;23;68;23;68;1;1;1;true;604;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;15;8;53;8;53;1;1;1;true;564;
"undefined";"undefined";"undefined";"undefined";14;3;2_26-50;2;18;7;39;7;39;1;9;1;false;512;
"undefined";"undefined";"undefined";"undefined";6;6;3_51-75;1;10;7;70;7;70;1;6;1;false;537;
"undefined";"undefined";"undefined";"undefined";6;4;3_51-75;1;9;6;67;6;67;1;10;1;false;611;
"undefined";"undefined";"undefined";"undefined";14;2;2_26-50;3;20;9;45;9;45;1;8;1;false;534;
"undefined";"undefined";"undefined";"undefined";6;5;3_51-75;0;8;5;63;5;63;1;3;1;false;545;
"undefined";"undefined";"undefined";"undefined";6;2;1_0-25;3;4;1;25;1;25;1;1;1;true;577;
"undefined";"undefined";"undefined";"undefined";14;4;2_26-50;1;15;4;27;4;27;1;1;1;true;513;
"undefined";"undefined";"undefined";"undefined";6;7;2_26-50;2;5;2;40;2;40;1;9;1;false;475;
"undefined";"undefined";"undefined";"undefined";14;6;3_51-75;1;41;30;73;30;73;1;4;1;false;539;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;3;0;0;0;0;1;6;1;false;514;
"undefined";"undefined";"undefined";"undefined";6;5;2_26-50;0;5;2;40;2;40;1;2;1;false;546;
"undefined";"undefined";"undefined";"undefined";10;2;2_26-50;3;11;4;36;4;36;1;4;1;false;546;
"undefined";"undefined";"undefined";"undefined";6;8;1_0-25;3;3;0;0;0;0;1;8;1;false;478;
"undefined";"undefined";"undefined";"undefined";6;7;3_51-75;2;11;8;73;8;73;1;6;1;false;480;
"undefined";"undefined";"undefined";"undefined";14;8;1_0-25;3;14;3;21;3;21;1;10;1;false;502;
"undefined";"undefined";"undefined";"undefined";6;3;2_26-50;2;6;3;50;3;50;1;9;1;false;514;
"undefined";"undefined";"undefined";"undefined";14;8;2_26-50;3;17;6;35;6;35;1;2;1;false;549;
"undefined";"undefined";"undefined";"undefined";14;7;3_51-75;2;31;20;65;20;65;1;8;1;false;516;
"undefined";"undefined";"undefined";"undefined";6;4;2_26-50;1;6;3;50;3;50;1;1;1;true;574;
"undefined";"undefined";"undefined";"undefined";10;2;1_0-25;3;8;1;13;1;13;1;4;1;false;547;
"undefined";"undefined";"undefined";"undefined";14;3;3_51-75;2;25;14;56;14;56;1;10;1;false;450;
"undefined";"undefined";"undefined";"undefined";6;7;1_0-25;2;4;1;25;1;25;1;5;1;false;483;
"undefined";"undefined";"undefined";"undefined";10;8;3_51-75;3;15;8;53;8;53;1;9;1;false;525;
"undefined";"undefined";"undefined";"undefined";10;5;3_51-75;0;16;9;56;9;56;1;8;1;false;476;
"undefined";"undefined";"undefined";"undefined";6;8;2_26-50;3;4;1;25;1;25;1;6;1;false;555;
